,filename,folder,octTags0,octTags1,octTags2,octTags3,octTags4,all_label,fundus_image_qualified,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_macular-position,fi_unqualified_focus-clearness,fi_unqualified_readable-range,fi_unqualified_others,path,exists
1025,14007082-20160610-L_160610092127734_025.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14007082-20160610-L_160610092127734_025.png,TRUE
443,18010077-20190715-R_1.2.276.0.75.2.1.20.0.3.190715160358281.1076358.23127_082.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18010077-20190715-R_1.2.276.0.75.2.1.20.0.3.190715160358281.1076358.23127_082.png,TRUE
836,13011092-20181211-L_181211162232328_177.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011092-20181211-L_181211162232328_177.png,TRUE
896,14001143-20140618-R_140618150428437_031.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14001143-20140618-R_140618150428437_031.png,TRUE
472,1301044-20181203-L_181203113103421._148.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_macular-position,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_macular-positionnannan,0,1,0,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301044-20181203-L_181203113103421._148.png,TRUE
906,15092584-20190701-L_1.2.276.0.75.2.1.20.0.3.190701102342078.1076358.24767_050.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15092584-20190701-L_1.2.276.0.75.2.1.20.0.3.190701102342078.1076358.24767_050.png,TRUE
2988,15093058-20191204-R_191204110115360.1215738.30736_151.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15093058-20191204-R_191204110115360.1215738.30736_151.png,TRUE
2607,14271009-20170228-R_170228095503562_011.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14271009-20170228-R_170228095503562_011.png,TRUE
778,14004210-20170721-L_170721103308484_043.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14004210-20170721-L_170721103308484_043.png,TRUE
2532,1301105-20170328-L_170328161623406._010.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301105-20170328-L_170328161623406._010.png,TRUE
3183,1301023-20140423-L_140423094919812._123.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301023-20140423-L_140423094919812._123.png,TRUE
1211,15092108-20191126-L_191126151916569.1215738.3284_073.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15092108-20191126-L_191126151916569.1215738.3284_073.png,TRUE
308,14004210-20170721-R_170721102534375_085.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14004210-20170721-R_170721102534375_085.png,TRUE
3220,1301212-20160318-L_160617160725328._101.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301212-20160318-L_160617160725328._101.png,TRUE
224,1301218-20140314-L_140321151658828._029.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301218-20140314-L_140321151658828._029.png,TRUE
325,1000093512-20191128-_1.2.276.0.75.2.1.20.0.3.191128075738392.1195722.11531_020.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_readable-rangenannan,0,1,0,0,1,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1000093512-20191128-_1.2.276.0.75.2.1.20.0.3.191128075738392.1195722.11531_020.png,TRUE
2120,1301044-20181203-L_190716152007375._149.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_macular-position,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_macular-positionnannan,0,1,0,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301044-20181203-L_190716152007375._149.png,TRUE
3149,13011027-20161201-R_161201092804968_126.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011027-20161201-R_161201092804968_126.png,TRUE
2680,86181587-20190710-R_1.2.276.0.75.2.1.20.0.3.190710085027734.1076358.7333_132.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_readable-range,fi_unqualified_others,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_readable-rangefi_unqualified_othersnan,0,1,0,0,1,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86181587-20190710-R_1.2.276.0.75.2.1.20.0.3.190710085027734.1076358.7333_132.png,TRUE
1311,14002558-20160303-R_160303100822250_105.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002558-20160303-R_160303100822250_105.png,TRUE
276,1301154-20181212-L_181212102635984_098.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301154-20181212-L_181212102635984_098.png,TRUE
33,14001381-20140813-R_140813131614734_062.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14001381-20140813-R_140813131614734_062.png,TRUE
1049,1301044-20160921-R_160921121730562._091.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301044-20160921-R_160921121730562._091.png,TRUE
3402,86185923-20191107-R_191107140956703.1076358.29267_191.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,,,,fundus_image_unqualifiedfi_unqualified_disc-positionnannannan,0,1,1,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86185923-20191107-R_191107140956703.1076358.29267_191.png,TRUE
1597,86174978-20171016-L_171016110904500_048.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86174978-20171016-L_171016110904500_048.png,TRUE
2986,86177678-20181030-R_181030111803531_172.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_focus-clearness,fi_unqualified_macular-position,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_focus-clearnessfi_unqualified_macular-positionnan,0,1,0,1,1,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86177678-20181030-R_181030111803531_172.png,TRUE
147,14001143-20140618-R_140618120051421_010.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14001143-20140618-R_140618120051421_010.png,TRUE
2702,86183966-20200120-R_200120163903296.1076358.14262_197.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,,,,fundus_image_unqualifiedfi_unqualified_disc-positionnannannan,0,1,1,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86183966-20200120-R_200120163903296.1076358.14262_197.png,TRUE
450,1427172-20151007-R_151007160224078_085.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427172-20151007-R_151007160224078_085.png,TRUE
3089,15092994-20191118-L_191118153643125.1076358.17842_088.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_macular-position,fi_unqualified_others,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_macular-positionfi_unqualified_othersnan,0,1,1,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15092994-20191118-L_191118153643125.1076358.17842_088.png,TRUE
2863,86173331-20170623-L_170623113405156_158.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86173331-20170623-L_170623113405156_158.png,TRUE
2788,86186455-20191216-L_1.2.276.0.75.2.1.20.0.3.191216082156950.1215738.21067_055.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_others,fi_unqualified_macular-position,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_othersfi_unqualified_macular-positionnan,0,1,0,1,1,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86186455-20191216-L_1.2.276.0.75.2.1.20.0.3.191216082156950.1215738.21067_055.png,TRUE
259,1301095-20180312-R_180312092925890_084.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301095-20180312-R_180312092925890_084.png,TRUE
208,86161746-20181221-R_181221151253843_169.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86161746-20181221-R_181221151253843_169.png,TRUE
3534,18140028-20191111-R_191111144944953.1076358.11346_144.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_disc-position,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_disc-positionnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18140028-20191111-R_191111144944953.1076358.11346_144.png,TRUE
3511,1301023-20180326-R_180326095818421._082.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301023-20180326-R_180326095818421._082.png,TRUE
2682,14002124-20141222-L_141222150248796_158.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_othersnannan,0,1,0,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002124-20141222-L_141222150248796_158.png,TRUE
1680,1301188-20160225-R_160225160631015._109.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessnannannan,0,1,0,0,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301188-20160225-R_160225160631015._109.png,TRUE
364,14005038-20151221-L_151221163511750_093.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14005038-20151221-L_151221163511750_093.png,TRUE
598,86179696-20181127-L_181127152302093_017.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_macular-position,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_macular-positionnannan,0,1,0,1,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86179696-20181127-L_181127152302093_017.png,TRUE
485,1301022-20180604-R_180604155224390._103.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301022-20180604-R_180604155224390._103.png,TRUE
1051,86179783-20181204-L_181204084750703_025.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86179783-20181204-L_181204084750703_025.png,TRUE
2012,1301218-20150507-L_150507144224593._039.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301218-20150507-L_150507144224593._039.png,TRUE
2558,86186455-20191216-L_1.2.276.0.75.2.1.20.0.3.191216081502801.1215738.19799_054.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_othersnannan,0,1,0,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86186455-20191216-L_1.2.276.0.75.2.1.20.0.3.191216081502801.1215738.19799_054.png,TRUE
2066,1301097-20151202-R_151202110844750._073.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301097-20151202-R_151202110844750._073.png,TRUE
1997,14002306-20150128-R_15012811534532_040.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002306-20150128-R_15012811534532_040.png,TRUE
2706,86175703-20190806-R_1.2.276.0.75.2.1.20.0.3.190806090755625.1076358.29017_119.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_macular-position,fi_unqualified_others,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_macular-positionfi_unqualified_othersnan,0,1,0,1,1,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86175703-20190806-R_1.2.276.0.75.2.1.20.0.3.190806090755625.1076358.29017_119.png,TRUE
2738,14000120-20170331-R_170331104520296_060.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_macular-position,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_macular-positionnannan,0,1,0,1,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14000120-20170331-R_170331104520296_060.png,TRUE
1438,14000475-20181009-R_181009142948406_174.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14000475-20181009-R_181009142948406_174.png,TRUE
1395,14001509-20181204-R_181204135700671_160.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14001509-20181204-R_181204135700671_160.png,TRUE
269,1427171-20150515-R_150515165223718_190.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427171-20150515-R_150515165223718_190.png,TRUE
2968,1301217-20180704-L_180704102425218._042.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301217-20180704-L_180704102425218._042.png,TRUE
2179,14002257-20150119-L_150119095236140_191.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_focus-clearness,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_focus-clearnessnannan,0,1,0,0,1,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002257-20150119-L_150119095236140_191.png,TRUE
703,1301270-20180411-L_180411101917625._108.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_readable-rangenannan,0,1,0,1,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301270-20180411-L_180411101917625._108.png,TRUE
477,18060055-20180809-L_180809105340531_190.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18060055-20180809-L_180809105340531_190.png,TRUE
177,1301163-20180710-L_180710095138984._016.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301163-20180710-L_180710095138984._016.png,TRUE
2811,13011033-20171122-R_171122100432250_135.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011033-20171122-R_171122100432250_135.png,TRUE
433,14003500-20150727-R_150727163856203_200.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14003500-20150727-R_150727163856203_200.png,TRUE
1935,1427060-20161230-R_161230142351765._051.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427060-20161230-R_161230142351765._051.png,TRUE
2254,86171172-20190710-L_1.2.276.0.75.2.1.20.0.3.190710150816203.1076358.15251_116.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86171172-20190710-L_1.2.276.0.75.2.1.20.0.3.190710150816203.1076358.15251_116.png,TRUE
1285,1612003-20160601-R_160601161623187._160.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1612003-20160601-R_160601161623187._160.png,TRUE
1943,1301163-20170412-L_170412092653218_129.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301163-20170412-L_170412092653218_129.png,TRUE
545,86179696-20181127-L_181127152258750_009.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_focus-clearness,,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_focus-clearnessnannan,0,1,0,1,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86179696-20181127-L_181127152258750_009.png,TRUE
1981,86172901-20170630-R_170630103252468_058.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86172901-20170630-R_170630103252468_058.png,TRUE
2744,15093011-20191120-L_191120162022687.1076358.22079_103.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15093011-20191120-L_191120162022687.1076358.22079_103.png,TRUE
1547,17011016-20181008-R_181008105843921_026.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_readable-range,fi_unqualified_others,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_readable-rangefi_unqualified_othersnan,0,1,0,1,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17011016-20181008-R_181008105843921_026.png,TRUE
40,14002875-20150422-R_150422151248546_002.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002875-20150422-R_150422151248546_002.png,TRUE
87,14002257-20150119-L_150119095138312_183.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_othersnannan,0,1,0,0,1,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002257-20150119-L_150119095138312_183.png,TRUE
